id,Time,Transcriptions,Length,altitude,heading,speed,contact,clearance,callsign,callsign_matched
8651FE64-E947-4B43-B3BF-E85F8D048CCC,1640053553,AMERICAN 1274 TURN LEFT HEADING 220 LEFT TURN 220 AMERICAN 1274,63,NA,220,NA,False,False,AAL1274,AAL1274 
D1B7D1E3-2D0A-4002-AAC3-45F87A4E4650,1640053656,AMERICAN 1274 TURN LEFT HEADING 200 INTERCEPT 18 RIGHT LOCALIZER DESCEND AND MAINTAIN 3000 LEFT TURN 300 INTERCEPT 18 LOCALIZER DESCEND AND MAINTAIN 3000 AMERICAN,162,3000,200,NA,False,False,AAL1274,AAL1274 
EB378532-4699-4CAE-825C-E17430BF3277,1640053662,AMERICAN 1274 DO YOU SEE THE AIRPORT 6 YOUR 11 OCLOCK 12 MILES,62,NA,NA,NA,False,False,AAL1274,AAL1274 
D6510C0F-97D3-4EC0-9CA8-28C9367A5AF2,1640053752,AMERICAN 1274 CONTACT THE TOWER 124.15 GOOD NIGHT 2415 YOULL GREAT NIGHT AMERICAN 1264,86,NA,NA,NA,True,False,AAL1274,AAL1274 
5A40E4D0-236C-4787-908C-2603DEA54044,1640053819,AMERICAN 1024 REGIONAL APPROACH 18 RIGHT DESCEND AND MAINTAIN 4000,66,4000,Missing ST,NA,False,False,AAL1024,AAL1024 
F2F03473-FE62-45C4-BE4F-99F87981799D,1640053823,DOWN TO  RIGHT AMERICAN 1024,32,Missing ST,Missing ST,NA,False,False,AAL1024,AAL1024 
7E03A782-2C39-4CDA-83AA-BE72AE4BD13C,1640053950,AMERICAN 1024 TURN 10 DEGREES LEFT,34,NA,10left,NA,False,False,AAL1024,AAL1024 
5C83CD44-C087-42C6-9F42-7542EBD7E916,1640053973,AMERICAN 1554 OUT OF 12 FOR 8,29,NA,NA,NA,False,False,AAL1554,AAL1754 
FF2C167C-8F47-43A2-BE71-E4BA99BBDB00,1640053976,AMERICAN 1754 REGIONAL APPROACH 18 RIGHT,40,NA,Missing ST,NA,False,False,AAL1754,AAL1754 
61EBE76E-AC17-4240-AEFB-2FB729395DC5,1640053979,15 RIGHT AMERICAN 1754,22,NA,Missing ST,NA,False,False,AAL1754,AAL1754 
CB1840F5-A521-4276-A240-7532ECC32D18,1640054021,AMERICAN 724 TURN LEFT HEADING 270 DESCEND MAINTAIN 3000,56,3000,270,NA,False,False,AAL724,NA
D4632ADC-8FAE-44A6-AAAE-93261BE859FB,1640054092,AMERICAN 1754 DESCEND AND MAINTAIN 6000 AND DOWN TO 6000 AMERICAN 650,69,6000,NA,NA,False,False,AAL1754,AAL1754 
20EC0B7F-00F4-4182-8A49-C6F30625B291,1640054112,AMERICAN 1024 ROGER TURN LEFT HEADING 200 CLEAR VISUAL APPROACH RUNWAY 18R,74,NA,200,NA,False,True,AAL1024,AAL1024 
31FD3844-CB29-4EFE-ACDB-3AA3EE0CC7C8,1640054117,LEFT 200 CLEARED THE VISUAL APPROACH 18 RIGHT AMERICAN 1024,59,NA,200,NA,False,True,AAL1024,AAL1024 
C97C9F9A-B317-47EA-9173-272339836DD6,1640054147,AMERICAN 1754 TURN LEFT HEADING 340,35,NA,340,NA,False,False,AAL1754,AAL1754 
CA33AAD4-7F27-46DC-A970-BF27B0BC8D73,1640054151,LEFT 340 AMERICAN 1754,22,NA,340,NA,False,False,AAL1754,AAL1754 
1B3120A6-09D8-438D-B298-17012042EFCF,1640054169,AMERICAN 1754 DESCEND AND MAINTAIN 5000,39,5000,NA,NA,False,False,AAL1754,AAL1754 
15692D7C-983C-4425-9309-FBE879FA433A,1640054172,EXTEND DOWN TO 5007,19,Missing ST,NA,NA,False,False,NA,NA
6BD15CB0-0853-43A3-833D-C9F19B7D033E,1640054195,CITATION 502 AH 66,18,NA,NA,NA,False,False,NA,NA
35DAB1C2-6BBE-4245-9461-79232F2C5157,1640054209,AMERICAN 1754 TURN LEFT HEADING 270 CLIMB MAINTAIN  DOWN TO 4000 AMERICAN,81,4000,270,NA,False,False,AAL1754,AAL1754 
EFF56CB5-A14C-4D3B-A8C0-29C70C4B532C,1640054244,AMERICAN 1754 DESCEND AND MAINTAIN 3000 BE HEAVY AIRPORT AT YOUR 9 OCLOCK 10 MILES EXTEND DOWN TO 3000 FOR 4,108,3000,NA,NA,False,False,AAL1754,AAL1754 
E8FD65B0-6B45-4BD2-A08C-790A840DB86E,1640054251,AMERICAN 1754 CLEARED VISUAL APPROACH RUNWAY 18R,48,NA,NA,NA,False,True,AAL1754,AAL1754 
21EC57E3-E055-4EC3-A87B-4481A229ECD0,1640054254,CLEARED FOR THE VISUAL APPROACH 18 RIGHT AMERICAN 4254,54,NA,Missing ST,NA,False,True,AAL4254,NA
B5C17D7C-F5F1-472E-AE6C-9791B8277D80,1640054335,AIR SHUTTLE  DESCEND AND MAINTAIN 4000,43,4000,NA,NA,False,False,NA,NA
1CAD7F29-FEB1-4730-A071-19FDF6BDD2CD,1640054363,AMERICAN 1754 CONTACT THE TOWER 124.539 TOWER AMERICAN 1754 GOOD NIGHT,70,NA,NA,NA,True,False,AAL1754,AAL1754 
C4EE0CE7-83D1-424D-A7B8-06F33BC95BA7,1640054372,UNITED 1015 REGIONAL APPROACH 18 RIGHT,38,NA,Missing ST,NA,False,False,NA,NA
AD3A7D6B-9D52-4395-85AC-89A142A565A0,1640054406,AIR  TURN RIGHT HEADING 150 DESCEND AND MAINTAIN 3000,60,3000,150,NA,False,False,NA,NA
4D31F864-CA81-4D88-946F-62CA3F43F4B5,1640054409,RIGHT HEADING 150 DOWN TO 3000 WE HAVE THE FIELD,48,3000,150,NA,False,False,NA,NA
3E5DE7A3-37C1-412D-9C84-AA3DC5BF4884,1640054428,AIR SHUTTLE  OUT OF THE TURN THE AIRPORT 1 OCLOCK 16 MILES YOU HAVE THE FIELD ,89,NA,Missing ST,NA,False,False,NA,NA
40230F15-74AE-4E9C-A571-7087534DA3F5,1640054431,AIR 458 DELTA YOUR CLEARED LOW APPROACH RUNWAY 18R,50,NA,NA,NA,False,True,NA,NA
72262C34-8DD2-4CC2-971B-804480BC26CD,1640054434,CLEARED FOR THE VISUAL 851,26,NA,NA,NA,False,True,NA,NA
77DAFE2A-06AB-412E-8544-BFC19B2ABB1F,1640054438,2415 DESCEND AND MAINTAIN 4000 TURN RIGHT HEADING 100,53,4000,100,NA,False,False,NA,NA
C6AC1052-262E-43ED-892A-84AC4DD133E4,1640054450,REGIONAL APPROACH AMERICAN 566 IS WITH YOU OUT OF 86 FOR 6,58,NA,NA,NA,False,False,AAL566,AAL566  
1E72BCAB-08F6-45C1-BB8C-6069DC943F9E,1640054454,AMERICAN 566 REGIONAL APPROACH 18 RIGHT,39,NA,Missing ST,NA,False,False,AAL566,AAL566  
0D0B10ED-8670-4167-8504-0D9C071C78EC,1640054472,AIR SPUR  SPEED DISCRETION,31,NA,NA,Missing ST,False,False,NA,NA
23546246-DDDA-40A6-8813-377F65706956,1640054501,ENVOY 3984 RALEIGH THEN AH RIGHT,32,NA,Missing ST,NA,False,False,ENY3984,ENY3984 
65782014-1634-41B0-A962-A6E5DE9433E9,1640054511,AMERICAN 566 TURN RIGHT HEADING 360 DESCEND AND MAINTAIN  ON THE HEADING DOWN TO 4000 AMERICAN 560,106,4000,360,NA,False,False,AAL566,AAL566  
036C9F97-F6F7-4AFA-9509-31F9DBD9E9E4,1640054516,UNITED 2215 TURN RIGHT HEADING 120 REDUCE SPEED 190,51,NA,120,190,False,False,NA,NA
DF2196C5-EB6D-43CA-B9A4-DBE91CC8635B,1640054553,AMERICAN 566 DESCEND AND MAINTAIN 3000,38,3000,NA,NA,False,False,AAL566,AAL566  
87D28C41-1FF6-4465-9BB6-4C324BCDC4F7,1640054556,3000 AMERICAN 566,17,Possibly Missing KW,NA,NA,False,False,AAL566,AAL566  
43C5D184-CCFB-475D-B6D5-A22358A4F8C8,1640054565,UNITED 2215 TURN RIGHT HEADING 150 INTERCEPT 28 RIGHT LOCALIZER,63,NA,150,NA,False,False,NA,NA
B5591B31-6B1E-4DC4-8DA3-8FDEDABD8406,1640054569,150 HEADING I GUESS 18 RIGHT LOCALIZER 646,42,NA,Missing ST,NA,False,False,NA,NA
4D29A592-096A-4CD3-BE79-7B2CA61E156A,1640054582,AMERICAN 566 NO ALTITUDE MAINTAIN 4000,38,4000,NA,NA,False,False,AAL566,AAL566  
20391762-ED2F-4BE9-877D-708A688142DA,1640054601,OUT OF 4 FOR 3926 AMERICAN 566 TURN RIGHT HEADING  RUNWAY 536 AIR SHUTTLE  CONTACT THE TOWER 124.15 GOOD DAY OVER TO TOWER ,140,NA,Missing ST,NA,True,False,AAL566,AAL566  
892C1EA6-65E0-433F-ADA6-7D62BCD0A22C,1640054605,ENVOY 3984 DESCEND AND MAINTAIN 4000 TURN RIGHT HEADING 110,59,4000,110,NA,False,False,ENY3984,ENY3984 
3827CC87-AD12-4939-B9CA-94D0FDDB117A,1640054609,OUT OF  ENVOY ,25,NA,NA,NA,False,False,NA,NA
872AB155-6A51-4632-82EC-BD03C668A4E5,1640054640,AMERICAN 566 HEAVY AIRPORT AT YOUR AH 2 OCLOCK AND 10 MILES,59,NA,NA,NA,False,False,AAL566,AAL566  
F23880D0-05CE-40D9-84C7-8A5A03413A4C,1640054646,FIELD IN SIGHT FOR 566 AMERICAN 566 TURN RIGHT HEADING 150 CLEARED FOR THE APPROACH RUNWAY 18R,94,NA,150,NA,False,True,AAL566,AAL566  
DA5E8743-1947-4FC7-A012-9C85E19E473E,1640054650,150 ON THE HEADING CLEARED THE VISUAL 2 RIGHT AMERICAN 566,58,NA,Missing ST,NA,False,True,AAL566,AAL566  
C5E7B4AC-C8B2-4441-913A-C81D62323505,1640054654,UNITED 2215 FOR THE AIRPORT 12 OCLOCK 15 MILES,46,NA,NA,NA,False,False,NA,NA
B0970056-12C4-45C3-B6A3-46132774748E,1640054664,BIZEX  CLEARED VISUAL 118 RIGHT,38,NA,Missing ST,NA,False,True,NA,NA
DDC8F810-7E69-4B66-8B3E-EBA72EF350E4,1640054670,AND APPROACH FOR 813 HEADING 320 AT 6000 FEET 220 FOR 18 RIGHT,62,Possibly Missing KW,320,NA,False,False,NA,NA
910A53D6-53F4-48E0-A5C8-B83904DB284D,1640054674,SPIRIT WINGS 813 REGIONAL APPROACH TURN RIGHT HEADING 360 DESCEND AND MAINTAIN 4000,83,4000,360,NA,False,False,NA,NA
82C675EE-1E72-4ABE-9469-4BBE0C6D14E3,1640054677,36 ON THE HEADING DOWN TO 4000 FOR 13,37,4000,Missing ST,NA,False,False,NA,NA
19758489-1056-4E7C-9495-23D7F57A28EB,1640054683,AMERICAN 566 MAINTAIN 170 KNOTS OR GREATER ON HEADING,53,NA,Missing ST,170,False,False,AAL566,AAL566  
77380D63-1092-450A-892D-E195E2D964E0,1640054686,170 OR GREATER 90 AMERICAN 566,30,NA,NA,NA,False,False,AAL566,AAL566  
D5C19267-5A1E-47D8-B891-9633748423D3,1640054694,HEADING 150 AND CESSNA 18 RIGHT LOCALIZER 194,45,NA,150,NA,False,False,N18,N88W    
59C27F6F-52A6-4109-87E7-2EB87925020D,1640054702,UNITED 2215 REDUCE SPEED TO  YOURE FOLLOWING TRAFFIC AT YOUR 1 OCLOCK AND 3 AND A QUARTER MILES AH BOEING 737,114,NA,NA,Missing ST,False,False,NA,NA
5F116A5A-F606-4195-B1A6-4F3859EF8390,1640054716,WELL SLOW TO  TRAFFIC IN SIGHT 4072 UNITED 2215 MAINTAIN VISUAL SEPARATION WITH ABOVE CORRECTION AH FOLLOW THE BOEING 737 CAUTION WAKE TURBULENCE MAINTAIN VISUAL SEPARATION AND BOEING 737 FOLLOW THAT TRAFFIC CLEARED VISUAL APPROACH 18 RIGHT,244,Missing ST,Missing ST,NA,False,True,NA,NA
77565520-6F1D-4710-B942-0F8702FF371F,1640054725,AMERICAN 566 CONTACT THE TOWER 124.15,37,NA,NA,NA,True,False,AAL566,AAL566  
A6DEF6B7-AB3B-45AF-BC88-E136A04EF403,1640054734,3000 WE DO HAVE THE FIELD IN SIGHT FOR ENVOY 3984,49,Possibly Missing KW,NA,NA,False,False,ENY3984,ENY3984 
F5BA7125-1D1F-4AD3-8543-46F1DAC6A5F5,1640054740,ENVOY 3984 ROGER CLEARED VISUAL APPROACH RUNWAY 18R CLEARED VISUAL 18 RIGHT ENVOY 3984,86,NA,Missing ST,NA,False,True,ENY3984,ENY3984 
0C1964E5-58C6-423C-B1E3-3274857A45E5,1640054773,SPIRT WINGS 813 REDUCE SPEED TO  SLOWING TO  ,61,NA,NA,Missing ST,False,False,NA,NA
152AA514-9785-4AE2-897E-BAAAC3A9226C,1640054788,SPIRIT WINGS 813 TURN RIGHT HEADING 090,39,NA,090,NA,False,False,NA,NA
444DBC7E-CDD6-41FE-BF5E-65F05DE25F48,1640054794,AMERICAN 1188 REGIONAL APPROACH 18 RIGHT TURN RIGHT HEADING 350,63,NA,350,NA,False,False,AAL1188,AAL1188 
45A6B0EA-7A4D-4BD4-B82E-D764BB35C377,1640054812,MAINTAIN ,16,Missing ST,NA,NA,False,False,NA,NA
60D15220-8196-4689-ABAF-52E7708B75A8,1640054816,ENVOY 3984 REDUCE SPEED TO ,32,NA,NA,Missing ST,False,False,ENY3984,ENY3984 
60F23AE7-6B93-4C19-817A-5F655123E8F6,1640054818,SPEED 170 ENVOY 3984,20,NA,NA,170,False,False,ENY3984,ENY3984 
260D72CC-6A1D-4B70-82C0-D6469A13124C,1640054851,SPIRT WINGS 813 TURN RIGHT HEADING 150 INTERCEPT THE 18 RIGHT LOCALIZER FOR THE AIRPORT 3 OCLOCK 14 MILES,105,NA,150,NA,False,False,NA,NA
E4AFC672-84B7-4B79-B359-59863C7ACD84,1640054856,ALL RIGHT RIGHT TURN 1507 LOCALIZER FIELD IN SIGHT,50,NA,Missing ST,NA,False,False,NA,NA
6D238E39-F1E4-4C2A-B998-E027B9523861,1640054860,SPIRIT WINGS 615 CLEARED TO GO APPROACH RUNWAY 18R,50,NA,NA,NA,False,True,NA,NA
C9EEFA7A-B02B-40CE-B6F4-54A449B25D81,1640054862,THE VISUAL 18 RIGHT 16,22,NA,Missing ST,NA,False,False,NA,NA
EB3658C9-D4A4-4AFC-ADBF-AD7D1D216B50,1640054865,AMERICAN 1188 DESCEND MAINTAIN 4000,35,4000,NA,NA,False,False,AAL1188,AAL1188 
21291377-F870-4FD8-8C4B-C2EE6FFDDE0C,1640054886,SPIRT WINGS 813 MAINTAIN 170 KNOTS CITY,39,NA,NA,170,False,False,NA,NA
983D4F52-EFE7-4C5F-95E0-D33308887D0B,1640054888,170 HEADING ,18,NA,Missing ST,NA,False,False,NA,NA
391A9D89-62BB-40D1-9C64-7B707E3665F1,1640054905,AMERICAN 1188 TURN RIGHT HEADING  ON THE HEADING AMERICAN M D 88,71,NA,Missing ST,NA,False,False,AAL1188,AAL1188 
73E484A2-9BD2-490B-A53B-0FC6AE60CA86,1640054913,ENVOY 3984 CONTACT THE TOWER 124.15,35,NA,NA,NA,True,False,ENY3984,ENY3984 
CCF8002A-9B74-43B8-8D8D-A4F108F7B84D,1640054916,12415 ENVOY 3984 GOOD NIGHT,27,NA,NA,NA,False,False,ENY3984,ENY3984 
A56C01B1-4CF3-4925-B39E-A7FC9C61A722,1640054927,AMERICAN 1188 DESCEND AND MAINTAIN 3000,39,3000,NA,NA,False,False,AAL1188,AAL1188 
7A948FDD-2CCA-46C6-B394-2E161E263E8D,1640054943,AMERICAN 1188 TURN RIGHT HEADING 090,36,NA,090,NA,False,False,AAL1188,AAL1188 
74F223E5-AFA5-41F9-9DDB-BF13039FBFD3,1640054975,AMERICAN 1188 YOU TO THE AIRPORT 223 OCLOCK 14 MILES,52,NA,NA,NA,False,False,AAL1188,AAL1188 
D6DE8AF0-28D6-4A7D-A1F2-0DDE6095D81A,1640054977,IN SIGHT AMERICAN 18,20,NA,NA,NA,False,False,AAL18,NA
7A15A8C9-8E50-4937-9770-DDDF9C9F60ED,1640054982,AMERICAN 1188 TURN RIGHT HEADING 150 CLEARED VISUAL APPROACH RUNWAY 18R,71,NA,150,NA,False,True,AAL1188,AAL1188 
3B2DA50D-3631-4FBB-9909-ACB723EEBE2F,1640054986,OKAY TURN RIGHT 150 CLEARED FOR THE VISUAL 18 RIGHT AMERICAN 688,64,NA,150,NA,False,True,AAL688,AAL681  
4610EC55-314B-4634-9485-A82379A93BB4,1640055010,SPIRIT WINGS 813 REDUCE SPEED TO  CONTACT THE TOWER 124.1,62,NA,NA,Missing ST,True,False,NA,NA
44D49DD0-36BE-44A9-AC20-D2F57341291B,1640055014,WIND 150 CLIMBING OUT OF 2 FOR 10,33,Missing ST,NA,NA,False,False,NA,NA
598BB9FE-73B7-4C77-BCCD-BE1C08B7C565,1640055017,RUNWAY  DESCENDING 6000,31,6000,NA,NA,False,False,NA,NA
E9C51BA1-A472-434E-AFD3-97315C61EA14,1640055022,ENVOY 3980 REGIONAL APPROACH 18 RIGHT 62,40,NA,Missing ST,NA,False,False,ENY3980,ENY3980 
4516BAA3-0B10-4A7B-9FE9-74554B92A41D,1640055029,AMERICAN 1188 REDUCE TO ,29,NA,NA,NA,False,False,AAL1188,AAL1188 
4E06F8E3-5820-4E05-AD78-90437CB82865,1640055031,SLOW TO  AMERICAN 11,24,NA,NA,NA,False,False,AAL11,NA
12E5BC37-7C38-445E-8EDB-A87F6193A96E,1640055053,AMERICAN 1188 REDUCE SPEED TO ,35,NA,NA,Missing ST,False,False,AAL1188,AAL1188 
0AA0BC2D-230F-40F0-8BB4-8988F6FAC3FD,1640055107,AMERICAN 1188 CONTACT THE TOWER 124.15 GOOD NIGHT,49,NA,NA,NA,True,False,AAL1188,AAL1188 
4C2BD15E-4A23-432A-B67B-A38518D2ADCB,1640055142,APPROACH ENVOY 4240,19,NA,NA,NA,False,False,ENY4240,NA
734A4C92-3D96-4511-BF87-30088C30AA27,1640055147,ENVOY 4116 REGIONAL APPROACH 20 RIGHT TO ,45,NA,Missing ST,NA,False,False,ENY4116,ENY4113 
5DE243CC-A343-44DA-B4B9-8B8EF66A3ED2,1640055156,ENVOY 3980 TURN RIGHT HEADING 010 DESCEND AND MAINTAIN  ON THE HEADING DESCEND MAINTAIN 2000 FEET ENVOY 39,112,2000,010,NA,False,False,ENY3980,ENY3980 
ABD872BA-24C6-40D0-AB98-1DBB5EF9AAAD,1640055166,SKYWEST 3127 REGIONAL APPROACH 18 RIGHT,39,NA,Missing ST,NA,False,False,SKW3127,SKW3127 
EB1450B3-8080-44D6-B4CF-ECC8E404732D,1640055223,SKYWEST 3127 TURN RIGHT HEADING 100 DESCEND AND MAINTAIN ,65,Missing ST,100,NA,False,False,SKW3127,SKW3127 
0C723AD0-A1BC-4A45-8BCE-842DAF918D5E,1640055234,ENVOY 4113 CLIMB AND MAINTAIN  RUNWAY 4113,51,Missing ST,NA,NA,False,False,ENY4113,ENY4113 
F3525DD2-7006-4614-9C30-8FBA419973E4,1640055245,ENVOY 3980 TURN RIGHT HEADING 090 EXPEDITE TO 3000 PLEASE,57,Possibly Missing KW,090,NA,False,False,ENY3980,ENY3980 
46C17994-4DC7-4AA4-BF86-CCF55C036664,1640055249,090 HUSTLE DOWN TO 3000 FEET ENVOY 3980,39,3000,NA,NA,False,False,ENY3980,ENY3980 
4E12B925-0D0B-4179-B7AA-EC39D1AC6BF9,1640055257,SKYWEST 3127 TURN RIGHT HEADING ,39,NA,Missing ST,NA,False,False,SKW3127,SKW3127 
5C79F3A8-EB18-42CE-BDCF-F8CFD748A9B1,1640055271,ENVOY 3984 FOR THE AIRPORT 3 OCLOCK 12 MILES,44,NA,NA,NA,False,False,ENY3984,ENY3984 
3A49F45A-7AD0-48A5-97B2-CC2D3A2E99DB,1640055282,AND AIRPORT IN SIGHT ENVOY 3980 ENVOY 3980 TURN RIGHT HEADING 150 FOR VISUAL APPROACH RUNWAY 18R OR LEFT TURN HEADING 150 CLEARED FOR THE VISUAL RUNWAY 18R ENVOY 3980,166,NA,150,NA,False,True,ENY3980,ENY3980 
6C3ECD65-ACB3-460F-A859-1C717FC2A4D9,1640055300,PROCEED ON DISCRETION ENVOY 3910,32,NA,NA,NA,False,False,ENY3910,NA
82CA11BC-054D-4290-9A0F-A69C01DA7975,1640055322,ENVOY 3746 REGIONAL APPROACH 18 RIGHT,37,NA,Missing ST,NA,False,False,ENY3746,ENY3746 
297098A5-958A-4DD3-ACB7-7BF2D476F8B9,1640055329,ENVOY 4113 DESCEND TO 6000 ENVOY 4450,37,6000,NA,NA,False,False,ENY4113,ENY4113 
41ED4165-DEF3-4F9E-A06C-F30E6C94CA0E,1640055355,ENVOY 4113 TURN RIGHT HEADING 070 RIGHT 070 AND 156 SKYWEST 3127 REDUCE SPEED TO  SLOW TO  1 ENVOY 39 HEAVY TOWER 12415 GOOD DAY ENVOY 3980,148,NA,070,Missing ST,True,False,ENY4113,ENY4113 
7E75B68C-4B81-4D5C-940F-CA9BFC4CA20E,1640055365,ENVOY 3746 PROCEED DIRECT TO LAND DESCEND TO AH 5000,52,5000,NA,NA,False,False,ENY3746,ENY3746 
08FE77AB-4A10-4A04-9BD7-7E2089BCE1AA,1640055376,SKYWEST 3127 FLY HEADING 160 INTERCEPT THE LOCALIZER 18 RIGHT 160 INTERCEPT THE LOCALIZER AT 15,96,NA,160,NA,False,False,SKW3127,SKW3127 
0B175AE3-53DE-49A2-A45F-A7CB2F51B250,1640055386,ENVOY 4113 DESCEND TO 2000 FLY HEADING OF  90 ENVOY 4113 SKYWEST 3127 THE AIRPORT IS 2 OCLOCK 17 MILES,110,2000,Missing ST,NA,False,False,ENY4113,ENY4113 
0A7C4660-3368-47A3-82A1-E4DB806882FD,1640055395,IN SIGHT SKYWEST 3127 SKYWEST 3127 CLEARED VISUAL APPROACH 18 RIGHT SPEED 12 OCLOCK CLEARED DIRECT RIGHT 19050,110,NA,Missing ST,12,False,True,SKW3127,SKW3127 
1561022D-D263-4EE0-8F4F-0082D610BE16,1640055399,APPROACH ENVOY 4482 WERE  FOR 6000,38,Possibly Missing KW,NA,NA,False,False,ENY4482,ENY4482 
CB32743B-AC25-4092-B6B4-D3CC229DA4AB,1640055423,UM 4113 AIRPORT OFF YOUR RIGHT 9 MILES IN SIGHT ENVOY 4218 TURN RIGHT HEADING 150 CLEARED VISUAL APPROACH 18 RIGHT 1500 VISUAL KEEP RIGHT ENVOY 4114,148,Possibly Missing KW,150,NA,False,True,ENY4218,ENY4248 
4451F789-6653-465E-9CC6-CD8375C57DC7,1640055442,DELTA 2113 THANKS FOR YOUR HELP TOWER 124152415 GOOD DAY ENVOY 4160,67,NA,NA,NA,True,False,DAL2113,AAL2103 
049F8B40-2206-4304-99A8-E4511E3FBBD6,1640055445,3746 DESCEND TO 3000 TURN 10 DEGREES RIGHT,42,3000,10right,NA,False,False,NA,NA
29746111-B134-47C7-851F-CA566A5B362B,1640055448,3010 DEGREES RIGHT ENVOY 3742,29,NA,Missing ST,NA,False,False,ENY3742,ENY3746 
F2805725-1B16-4D69-AF84-3DC10D0B0705,1640055477,ENVOY 4482 DESCEND TO 5000,26,5000,NA,NA,False,False,ENY4482,ENY4482 
7C46121A-723B-431E-914F-438AD919BE77,1640055499,SKYWEST 3127 MAINTAIN 170 KNOTS OR GREATER 1090 CONTACT TOWER ON   OR BETTER THEN ,100,NA,NA,170,True,False,SKW3127,SKW3127 
017562C2-68F0-407B-97A9-838019F1D37F,1640055507,ENVOY 3746 FLY HEADING 150 INTERCEPT THE LOCALIZER 18 RIGHT,59,NA,150,NA,False,False,ENY3746,ENY3746 
89E8E793-4B23-4E98-9347-BACAF8429036,1640055512,150 AND INTERCEPT THE LOCALIZER 18 RIGHT WEST 3864 DESCEND TO 4000,66,4000,Missing ST,NA,False,False,NA,NA
622F6D97-49F9-44ED-8F31-3BB21019335D,1640055541,ENVOY 3746 AIRPORT 1 OCLOCK 15 MILES IN SIGHT ENVOY 3746 ENVOY 3746 CLEARED VISUAL APPROACH 18 RIGHT REDUCE SPEED TO ,122,NA,Missing ST,Missing ST,False,True,ENY3746,ENY3746 
30D8335B-072F-4AC5-8F89-66F4CBC68CB7,1640055545,CLEARED VISUAL 18 RIGHT AND SPEED 190 ENVOY 3746,48,NA,Missing ST,190,False,True,ENY3746,ENY3746 
4473E0E5-60E9-4CD6-BFA2-597E96CBE11E,1640055614,151 ENVOY 3746 AT LEAST 170 HEADING,35,NA,Missing ST,NA,False,False,ENY3746,ENY3746 
69DEA6C0-5A4A-48FF-8BBD-6CFC9C78ED02,1640055617,LEFT 790 ENVOY 3746,19,NA,Missing ST,NA,False,False,ENY3746,ENY3746 
B9A365CA-7E63-4563-9930-C8FCAD0E85AD,1640055655,4126 REDUCE SPEED TO  9744,33,NA,NA,Missing ST,False,False,NA,NA
F24589AB-0A99-412D-883C-417FC1248051,1640055662,NORTHWEST 3746 TOWER 13415,26,NA,NA,NA,True,False,NA,NA
D0AB4BEA-3A59-44E7-AC21-823CD157C723,1640055669,2415 ENVOY 3746 GOOD DAY ENVOY 4482 HEADING 150 INTERCEPT FIELD 3 OCLOCK 11 MILES,81,NA,150,NA,False,False,ENY3746,ENY3746 
585C417E-2B21-46EF-96B0-6B55A41A7350,1640055673,152 JOIN WE GOT THE AH FIELD IN SIGHT 4482,42,NA,NA,NA,False,False,NA,NA
1D42D076-E73D-49D8-9AAB-32B9D2A1F879,1640055676,ENVOY 4484 CROSS 18 RIGHT,25,NA,Missing ST,NA,False,False,ENY4484,ENY4482 
5C646C62-FA34-4A8E-B5B2-8B1F234187E5,1640055689,ENVOY 4482 CLEAR VISUAL 18 RIGHT CLEARED FOR THE VISUAL 18 RIGHT 4482 AMERICAN 2466 DESCEND TO 6000 WERE 2456,109,6000,Missing ST,NA,False,True,AAL2466,AAL2466 
6834942E-F156-4878-888D-B093A73CA731,1640055763,170 ON THE SPEED OVER TOWER  AMERICAN 2466 HEADING 150 INTERCEPT THE LOCALIZER FIELD 2 OCLOCK 14 MILES,106,NA,150,Missing ST,True,False,AAL2466,AAL2466 
68109DCB-FDD7-4615-B1F3-2DFFFA26A073,1640055772,152 JOIN UP AND AH FIELD IN SIGHT  CLEARED FOR THE ILS 18 RIGHT REDUCE SPEED TO ,91,Missing ST,Missing ST,Missing ST,False,True,NA,NA
BB862293-3BAC-4BBC-8158-8B4C925E2FA9,1640055776,DELTA 190 CLEARED VISUAL 18 RIGHT AMERICAN ,48,NA,Missing ST,NA,False,True,NA,NA
3D6A79D6-D1EE-42DB-B0AC-E6A7D258ECE7,1640055785,AMERICAN 465 DESCEND 72 PAPA  RIGHT,41,Missing ST,Missing ST,NA,False,False,AAL465,NA
3EC4F473-C5DE-4CDE-BFD3-76D9ABF754A0,1640055814,SKYWEST 4421 DESCEND TO 5000,28,5000,NA,NA,False,False,SKW4421,NA
83DC001D-5D30-4758-8A7B-E43C77568B09,1640055822,AMERICAN 2466 MAINTAIN AT LEAST 170 HEADING,43,Missing ST,Missing ST,NA,False,False,AAL2466,AAL2466 
D916393E-2664-4BF9-BB62-ED103EE033CF,1640055836,CLEARED DIRECT DULLES,21,NA,NA,NA,False,True,NA,NA
2DD3797B-1AC9-40D6-AC34-28FD7026FD7E,1640055857,ENVOY 4421 TURN 10 DEGREES RIGHT AND MOMENT CHARLIE AMEND THE ALTITUDE 6000 YOU HAVE TO SLOW CENTER WEST OF YOU THERE AND ILL GET YOU LOWER IN SIGHT,148,6000,10right,NA,False,False,ENY4421,ENY4421 
65C2466F-4C60-4986-8A94-2A474FB29286,1640055859,ALL RIGHT 6010 RIGHT SOUTHWEST 4421,35,NA,Missing ST,NA,False,False,NA,NA
