2021-11-02 06:46:18.425 -07:00 | Error   | 00004641 | Stratus.swift:91 - UDPReceiver error, restarting: could not listen on port 41501: Error code: -9982(0x-26FE), Bad file descriptor
2021-11-02 15:34:57.916 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4126 SPEED 190, cabin: true
2021-11-02 15:35:00.638 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 190 ENVOY 4122, cabin: false
2021-11-02 15:35:05.457 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 7 MAINTAIN 5000 5000, cabin: true
2021-11-02 15:35:38.007 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 2122 HEADING 332 2, cabin: true
2021-11-02 15:35:41.114 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 332 HEAVY 4126, cabin: true
2021-11-02 15:35:51.759 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH CIRCLE FOR LIMA WERE AH 5000 AH 205 HEADING SOUTHWEST 448 REGIONAL 35 RIGHT BASE 47 MILES SOUTH OF DESCENT IN 2421, cabin: true
2021-11-02 15:35:57.576 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 48 AFFIRMATIVE BOSTON CENTER 321, cabin: true
2021-11-02 15:36:02.910 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 FOR 4 ENVOY 4122 LEAVING 4 FOR THE OPTION 5 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:36:08.633 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 66 AH CESSNA 7 CLEARED TO LAND 35 RIGHT ENVOY 4126, cabin: true
2021-11-02 15:36:13.548 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 769 4.75, cabin: true
2021-11-02 15:36:19.090 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4312 KNOTS, cabin: true
2021-11-02 15:36:23.918 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ON COURSE RUNWAY 18 APPROACH CONTACT TOWER NOW 27 5, cabin: true
2021-11-02 15:36:32.032 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4152 194 WHEN I DO APPROACH TO 27 5, cabin: true
2021-11-02 15:36:36.789 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 86, cabin: true
2021-11-02 15:37:17.615 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MIDWAY 248 TURN 10 DEGREES RIGHT 744, cabin: true
2021-11-02 15:37:50.065 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: FOX SO FOR SKYWEST 3660, cabin: true
2021-11-02 15:37:54.599 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 501 RUNWAY 9, cabin: true
2021-11-02 15:38:01.440 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: IM SORRY ACTUALLY ENVOY 3853 CLEARED TO LAND RUNWAY 35R 35 RIGHT, cabin: true
2021-11-02 15:38:16.375 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2272 30 HEADING 330 JOIN AH 25556, cabin: false
2021-11-02 15:38:35.082 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1087 APPROACH CROSS JETTA 5 THE ILS 35 LEFT TURN TO 7003 556, cabin: true
2021-11-02 15:38:43.802 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MOONEY 448 FLY HEADING OF 250, cabin: true
2021-11-02 15:38:46.325 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 2507Z, cabin: false
2021-11-02 15:38:55.488 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 240 HEADING 240 4264 QU AMERICAN CENTER RIGHT 190 KNOTS TO 4 1 86, cabin: true
2021-11-02 15:38:58.875 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 192 LAND 18, cabin: true
2021-11-02 15:39:19.015 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 2848 DESCEND AND MAINTAIN 4000, cabin: true
2021-11-02 15:39:20.828 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4005 45, cabin: true
2021-11-02 15:39:44.346 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: WISCONSIN 3863 DESCEND AND MAINTAIN 5000 5000 SOUTHWEST 3866, cabin: true
2021-11-02 15:40:26.335 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 448 TURN HEADING 270 270445, cabin: true
2021-11-02 15:40:34.408 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: REGIONAL APPROACH RUNWAY 426 WITH YOU, cabin: false
2021-11-02 15:40:40.074 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AT 6002 0035 RIGHT ASEA 426 37 RIGHT, cabin: true
2021-11-02 15:40:44.139 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH CONTINUE 35 RIGHT CALLING 456, cabin: true
2021-11-02 15:40:48.210 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3892 7, cabin: true
2021-11-02 15:40:50.285 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: THE 14 LEFT, cabin: false
2021-11-02 15:40:55.721 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3892 REGIONAL HELLO 36, cabin: true
2021-11-02 15:41:00.081 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 35 RIGHT NORTHWEST 935 2, cabin: true
2021-11-02 15:41:24.118 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3852 FLY 3863 RUNWAY SPEED TO 2 1 0, cabin: true
2021-11-02 15:41:26.884 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 270 ENVOY 3065, cabin: true
2021-11-02 15:41:38.746 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 448 FLY HEADING 320 32 0.4, cabin: true
2021-11-02 15:41:55.922 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 448 YOU ABOUT AH MILE AND AH HALF AH VFR MAINTAIN 3000 TILL ESTABLISHED ON THE LOCALIZER CLEARED FOR THE ILS RUNWAY 35R, cabin: true
2021-11-02 15:41:59.047 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CLIMB MAINTAIN 3000 UNTIL ESTABLISHED CLEARED FOR ILS 275, cabin: false
2021-11-02 15:42:07.134 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 448 WELL MAKE IT 4000 FOLLOWING THE CESSNA AH BACK TO 4005 476, cabin: true
2021-11-02 15:42:11.016 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH SKYWEST 5004003 HUND R, cabin: false
2021-11-02 15:42:16.659 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 503 5 SOUTHWEST 3539 RIGHT TURN, cabin: false
2021-11-02 15:42:22.872 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 448 MAINTAIN VFR 440 CONTACT TOWER NOW 27.5, cabin: true
2021-11-02 15:42:26.567 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 555 WITH AH 1000, cabin: false
2021-11-02 15:42:39.741 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3853 REDUCE SPEED NOW TO 1 7 0, cabin: true
2021-11-02 15:42:43.460 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 170 ENVOY 38 AH 66, cabin: true
2021-11-02 15:42:56.588 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3994 DESCEND AND MAINTAIN 5000 DESCEND AND MAINTAIN 5000 ENVOY 3892 ENVOY 3853 TURN LEFT 3300, cabin: true
2021-11-02 15:42:59.384 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 330 TO JOIN ENVOY 36, cabin: true
2021-11-02 15:43:07.665 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MIKE CONTACT JUST STAY ON THE SOUTH WEST 4027.1027 566, cabin: true
2021-11-02 15:43:11.818 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3853 724025 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:43:14.378 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5V, cabin: true
2021-11-02 15:43:17.572 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5006, cabin: true
2021-11-02 15:43:21.512 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3922 KNOTS ALL THE WAY TO 4, cabin: true
2021-11-02 15:43:25.302 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 174, cabin: true
2021-11-02 15:43:58.977 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3863 TURN AH 27.5, cabin: true
2021-11-02 15:44:01.686 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 127.530, cabin: true
2021-11-02 15:44:55.221 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 7426 FLY HEADING 260, cabin: true
2021-11-02 15:44:57.263 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 26, cabin: true
2021-11-02 15:45:12.444 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3892 FLY HEADING OF 36 AND 40 SPEED TO 1 94, cabin: true
2021-11-02 15:45:14.612 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 190 ENVOY 3892, cabin: false
2021-11-02 15:45:25.796 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3892 FOR RUNWAY 3300, cabin: true
2021-11-02 15:45:28.938 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 230 TO JOIN ENVOY 3892, cabin: false
2021-11-02 15:45:41.838 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 426 THANK YOU 5000 AND TURN BACK LEFT 210, cabin: true
2021-11-02 15:45:47.822 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 26 SKYWEST 4974 TRAFFIC NO FACTOR DESCEND AND MAINTAIN 5000, cabin: true
2021-11-02 15:45:50.288 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH 5000 SKYWEST 59, cabin: false
2021-11-02 15:45:58.563 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 3892 70 FOR 65 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:46:05.764 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CROSS 265 AND AH 5 FOR THE ILS 35 RIGHT 235, cabin: false
2021-11-02 15:46:08.417 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MOONEY 426 DESCEND AND MAINTAIN 5000, cabin: true
2021-11-02 15:46:10.271 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 7425, cabin: true
2021-11-02 15:46:50.478 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4082 KNOTS TO 4 1 80 DELTA 27 5, cabin: true
2021-11-02 15:46:56.126 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 192 411720 MILES, cabin: true
2021-11-02 15:47:02.667 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 5984 DEGREES RIGHT MAINTAIN 4000 10 DEGREES RIGHT DOWN 4544, cabin: true
2021-11-02 15:47:06.729 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 426 CAUTION WAKE TURBULENCE YOULL PASS OJAAY, cabin: true
2021-11-02 15:47:10.007 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 27 826 5, cabin: true
2021-11-02 15:47:16.467 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 2974 NO DELAY TO 4000 FOR 8000, cabin: true
2021-11-02 15:47:21.658 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CITATION 66QS4 WITH YOU ABOUT 35 RIGHT SPEED 194, cabin: true
2021-11-02 15:47:25.112 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: OKAY 225 RIGHT 660Q SIR, cabin: false
2021-11-02 15:47:39.597 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 2974 THANKS FOR THE HELP FEDEX 332 JOIN 32030 SKYWEST 54, cabin: true
2021-11-02 15:47:42.651 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 426 HEADING 260, cabin: true
2021-11-02 15:47:44.839 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 260 AT 4 26, cabin: true
2021-11-02 15:47:50.285 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 0QS DESCEND AND MAINTAIN 5000, cabin: true
2021-11-02 15:48:03.972 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5000 AH 660QS SOUTHWEST 2974 REDUCE SPEED NOW TO 1 90 ABOUT 7 MILES FROM RIPIT MAINTAIN 4000 TILL ESTABLISHED ON THE LOCALIZER 535 RIGHT AND 190 AND AH 4000 TILL ESTABLISHED ILS, cabin: true
2021-11-02 15:48:04.969 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: LIMA ROGER OKAY, cabin: false
2021-11-02 15:48:14.635 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: N416RT CONTACT FLIGHT SERVICE AH 240 HEADING 240 POINT 472, cabin: true
2021-11-02 15:48:20.040 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH ENVOY 44 66666, cabin: false
2021-11-02 15:48:26.029 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 42 REGIONAL APPROACH 3500, cabin: true
2021-11-02 15:48:27.318 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 65, cabin: false
2021-11-02 15:48:33.670 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4426 DESCEND AND MAINTAIN 4000, cabin: true
2021-11-02 15:48:43.504 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4005 400Q YOUR SPEED NOW TO 1 7 0 1 7 0 6 6 0 QUEBEC SIERRA RUNWAY 526 0W YOU ON FINAL, cabin: true
2021-11-02 15:48:46.098 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND WELL GIVE YOU LEFT FOR 10, cabin: false
2021-11-02 15:48:48.806 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: THANK YOU JUST ON AH WHAT WHAT IS THAT GOING TO BE YOU KNOW, cabin: true
2021-11-02 15:48:55.220 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 50 THANK YOU SKYWEST 2976 MAINTAIN 190, cabin: true
2021-11-02 15:49:00.122 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 5164 KNOTS FOR NOW, cabin: true
2021-11-02 15:49:03.159 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: WERE HAVING 249 THANK YOU, cabin: true
2021-11-02 15:49:19.111 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4426 TURN RIGHT HEADING OF 330 INTERCEPT THE LOCALIZER 230 CESSNA 565626, cabin: true
2021-11-02 15:49:25.767 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 0QS SPEED 160, cabin: true
2021-11-02 15:49:31.080 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 160 QS ENVOY 4014 RUNWAY SPEED 225 HEAVY, cabin: true
2021-11-02 15:49:38.748 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 192 5 RIGHT GOING 24 SKYWEST 2974 JUST AH 192 482 ZALPO TOWER 127 5, cabin: true
2021-11-02 15:49:45.493 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 184 18 FULL STOP TOWER TANKER 4470 4000 SOUTHWEST 35 LEFT, cabin: true
2021-11-02 15:49:48.609 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UP TO STAPLES AH CLEARED FOR 255, cabin: false
2021-11-02 15:49:59.319 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4481 FOR THE AIRPORT THE REGIONAL JET CAUTION WAKE TURBULENCE, cabin: true
2021-11-02 15:50:01.847 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND DO THE BEST WE CAN SIR 465, cabin: false
2021-11-02 15:50:08.195 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4014 MAINTAIN 5000, cabin: true
2021-11-02 15:50:11.204 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5000 ENVOY 44, cabin: false
2021-11-02 15:50:14.740 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 426 CONTACT THE TOWER NOW 127.5, cabin: true
2021-11-02 15:50:16.362 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 27.5, cabin: false
2021-11-02 15:50:27.829 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH AMERICAN 2747 0 AT 9, cabin: false
2021-11-02 15:50:29.004 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AH VIA THE 18, cabin: false
2021-11-02 15:50:32.393 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1496, cabin: true
2021-11-02 15:50:35.947 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 35 RIGHT AMERICAN 2740, cabin: false
2021-11-02 15:50:52.198 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 0QS TURN HEADING 320 INTERCEPT THE LEVEL 320 TO INTERCEPT 3 RIGHT 35 RIGHT LOCALIZER, cabin: true
2021-11-02 15:50:52.929 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 060, cabin: true
2021-11-02 15:51:15.710 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CITATION 0QS ABOUT 6 MILES FROM RIPIT MAINTAIN, cabin: true
2021-11-02 15:51:18.962 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5000 TILL ESTABLISHED ON THE LOCALIZER CLEARED FOR THE ILS 35 ROGER, cabin: true
2021-11-02 15:51:22.340 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND BOSTON TILL ESTABLISHED CLEARED THE ILS 35 RIGHT, cabin: false
2021-11-02 15:51:23.503 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 04 THANK YOU SIR, cabin: false
2021-11-02 15:51:31.182 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 04MSX MAINTAIN 4000 WITH PAPA, cabin: true
2021-11-02 15:51:34.135 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 TILL ESTABLISHED 16060, cabin: false
2021-11-02 15:51:56.292 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: N0QS MAINTAIN 170 ON THE SPEED CONTACT THE TOWER 127.5, cabin: true
2021-11-02 15:52:02.380 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 170 ON THE SPEED AND GIVE 127 5660Q, cabin: false
2021-11-02 15:52:04.854 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: THANK YOU WITH WASHINGTON, cabin: true
2021-11-02 15:52:38.905 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4014 DESCEND AND MAINTAIN 4600, cabin: true
2021-11-02 15:52:42.639 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4002 6.124, cabin: false
2021-11-02 15:52:55.355 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH ENVOY 4199 8800, cabin: true
2021-11-02 15:52:58.311 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SLOW TO 2 10, cabin: true
2021-11-02 15:53:01.101 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4199 WILCO 37, cabin: true
2021-11-02 15:53:02.620 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 59, cabin: true
2021-11-02 15:53:16.216 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: JETEX 2740 MAINTAIN 5000, cabin: true
2021-11-02 15:53:19.208 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DESCEND AND MAINTAIN 5000 AMERICAN 2740, cabin: false
2021-11-02 15:53:30.508 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 44 2 FLY HEADING OF 330 330 JOIN ENVOY 44, cabin: false
2021-11-02 15:54:03.422 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4014 GOOD 15 MILES APPROVED MAINTAIN 4000 EXPECT ON THE LOCALIZER CLEARED FOR THE ILS 35, cabin: true
2021-11-02 15:54:08.304 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MAINTAIN 4000 EXPECT ILS 35 RIGHT 2044, cabin: false
2021-11-02 15:54:23.319 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1644 WITH YOU OUT OF 10 5 FOR AMERICAN 1844 REGIONAL 3500, cabin: false
2021-11-02 15:54:36.459 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4014 MAINTAIN 180 KNOTS ON ALPHA CONTACT THE TOWER NOW 127.528 0 AT 2 5 POINT 4, cabin: true
2021-11-02 15:54:57.804 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2742 CONTACT L A CENTER ROGER, cabin: true
2021-11-02 15:55:00.497 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 10 DEGREES RIGHT AMERICAN 27 4, cabin: false
2021-11-02 15:55:06.829 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 4199 DESCENDING TO 5000, cabin: true
2021-11-02 15:55:09.463 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DESCEND MAINTAIN 5000 ENVOY 4199, cabin: true
2021-11-02 15:55:15.121 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 27 2 FLY HEADING 320, cabin: true
2021-11-02 15:55:18.454 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 320 TO JOIN THE LOCALIZER AMERICAN 2740, cabin: false
2021-11-02 15:55:35.134 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2745 2840 MAINTAIN 4000 PLAN ON LOCALIZER CLEARED FOR THE ILS 35 RIGHT, cabin: true
2021-11-02 15:55:39.274 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 TILL ESTABLISHED ON LOCALIZER CLEARED ILS 35 RIGHT, cabin: false
2021-11-02 15:55:40.091 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 27, cabin: true
2021-11-02 15:56:01.849 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2936 PROCEED ON COURSE TO 1 80 DELTA, cabin: true
2021-11-02 15:56:08.461 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 196 4 AND 1 HALF AMERICAN, cabin: false
2021-11-02 15:56:13.864 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1844 2210, cabin: true
2021-11-02 15:56:20.205 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: JET CENTER 1717 SKYWEST 47.5 SEE YAH, cabin: true
2021-11-02 15:56:57.986 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: REGIONAL APPROACH DELTA 1238 9.6 AH DESCENDING VIA THE DELTA 850 REGIONAL JET 35 RIGHT THE SOUTH WEST, cabin: false
2021-11-02 15:57:05.034 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2741 AH AMERICAN 194 182 HOLD SHORT OF 27.5 GOOD DAY, cabin: true
2021-11-02 15:57:11.144 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2740 TOWER 27.5 GOOD DAY, cabin: true
2021-11-02 15:57:16.479 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4199 HEADING 330, cabin: true
2021-11-02 15:57:19.432 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 330 TO JOIN ENVOY 4199, cabin: true
2021-11-02 15:57:24.196 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 3189 DESCEND AND MAINTAIN 4000, cabin: true
2021-11-02 15:57:29.196 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MAINTAIN 4000 ENVOY 4195 AMERICAN 1844 MAINTAIN 5000, cabin: true
2021-11-02 15:57:31.287 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 5006 646, cabin: false
2021-11-02 15:57:44.200 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4199 74G CROSS JETTA AT 4 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:57:48.741 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RIGHT CROSS 34 CLEARED FOR THE ILS 35 RIGHT 41, cabin: true
2021-11-02 15:58:35.063 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1844 TURN 10 DEGREES TO THE RAMP AH 4000 TO THE RIGHT 4001 1365 DELTA 1230 CLIMB MAINTAIN 5000 5000 DELTA 1238 22000 LANDING FOR 4 WHEN YOU CONTACT, cabin: true
2021-11-02 15:58:36.001 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RUNWAY 27 FOLLOWING, cabin: true
2021-11-02 15:58:41.569 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RIGHT 190418 APPROACH OVER SKYWEST 20 5V, cabin: true
2021-11-02 15:59:31.968 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1844 HEADING 330, cabin: true
2021-11-02 15:59:35.276 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 3 CLEARED TO JOIN 15 LEFT, cabin: false
